CustomerID,Cluster,Nombre_Cluster,Recency,Frequency,Monetary,UniqueProducts,AverageOrderValue,MonthlySpending,Products_Per_Order,PurchaseInterval,Is_UK,Weekend_Ratio
15889,1,Clientes de compra en fin de semana,157,2,400.77,78,200.385,56.446478873239435,39.0,213.0,1,0.6987951807228916
15891,0,Clientes estándar de bajo valor,227,1,509.13,59,509.13,509.13,59.0,0.0,1,0.0
15894,1,Clientes de compra en fin de semana,254,2,257.6,34,128.8,66.62068965517241,17.0,116.0,1,0.9166666666666666
15895,0,Clientes estándar de bajo valor,150,1,179.17,11,179.17,179.17,11.0,0.0,1,0.0
15897,1,Clientes de compra en fin de semana,195,2,208.59,17,104.295,208.59,8.5,0.0,1,1.0
15898,0,Clientes estándar de bajo valor,2,5,1383.83,70,276.76599999999996,113.11961852861036,14.0,91.75,1,0.08333333333333333
15899,0,Clientes estándar de bajo valor,369,1,56.25,4,56.25,56.25,4.0,0.0,1,0.0
15900,0,Clientes estándar de bajo valor,24,1,337.28000000000003,44,337.28000000000003,337.28000000000003,44.0,0.0,1,0.0
15901,0,Clientes estándar de bajo valor,17,3,349.75,101,116.58333333333333,76.03260869565219,33.666666666666664,69.0,1,0.0
15903,3,Clientes de alto valor,10,7,5126.76,46,732.3942857142857,537.772027972028,6.571428571428571,47.666666666666664,1,0.08108108108108109
15904,0,Clientes estándar de bajo valor,9,1,164.68,30,164.68,164.68,30.0,0.0,1,0.0
15906,2,Clientes activos de valor medio,20,7,1567.69,113,223.9557142857143,199.2826271186441,16.142857142857142,39.333333333333336,1,0.5333333333333333
15907,0,Clientes estándar de bajo valor,4,3,881.87,174,293.95666666666665,127.80724637681159,58.0,103.5,1,0.0
15909,1,Clientes de compra en fin de semana,174,1,191.94,7,191.94,191.94,7.0,0.0,1,1.0
15910,3,Clientes de alto valor,1,8,1228.88,215,153.61,116.66582278481013,26.875,45.142857142857146,1,0.0
15912,0,Clientes estándar de bajo valor,179,2,264.62,19,132.31,144.33818181818182,9.5,55.0,1,0.0
15916,0,Clientes estándar de bajo valor,17,8,1502.8600000000001,124,187.85750000000002,128.81657142857145,15.5,50.0,1,0.0
15917,0,Clientes estándar de bajo valor,248,1,123.1,12,123.1,123.1,12.0,0.0,1,0.0
15918,2,Clientes activos de valor medio,191,2,334.23,33,167.115,123.78888888888889,16.5,81.0,1,0.55
15919,1,Clientes de compra en fin de semana,20,2,525.69,103,262.845,45.188252148997144,51.5,349.0,1,0.680327868852459
15920,0,Clientes estándar de bajo valor,155,3,163.55,52,54.51666666666667,163.55,17.333333333333332,0.0,1,0.0
15921,0,Clientes estándar de bajo valor,173,1,323.03000000000003,24,323.03000000000003,323.03000000000003,24.0,0.0,1,0.0
15922,0,Clientes estándar de bajo valor,374,1,369.5,11,369.5,369.5,11.0,0.0,1,0.0
15923,0,Clientes estándar de bajo valor,373,1,127.08,21,127.08,127.08,21.0,0.0,1,0.0
15925,1,Clientes de compra en fin de semana,195,1,207.15,12,207.15,207.15,12.0,0.0,1,1.0
15930,0,Clientes estándar de bajo valor,68,1,426.63,21,426.63,426.63,21.0,0.0,1,0.0
15932,3,Clientes de alto valor,5,8,2495.87,93,311.98375,262.72315789473686,11.625,40.714285714285715,1,0.0
15933,0,Clientes estándar de bajo valor,22,3,1107.46,63,369.15333333333336,511.1353846153847,21.0,32.5,1,0.0
15935,0,Clientes estándar de bajo valor,240,1,108.03999999999999,11,108.03999999999999,108.03999999999999,11.0,0.0,1,0.0
15937,0,Clientes estándar de bajo valor,65,1,145.35000000000002,7,145.35000000000002,145.35000000000002,7.0,0.0,1,0.0
15938,2,Clientes activos de valor medio,113,5,404.58000000000004,13,80.91600000000001,57.52322274881517,2.6,52.75,1,0.2777777777777778
15939,3,Clientes de alto valor,90,14,6100.01,27,435.71500000000003,756.1995867768595,1.9285714285714286,18.615384615384617,1,0.17333333333333334
15940,0,Clientes estándar de bajo valor,312,1,35.8,1,35.8,35.8,1.0,0.0,1,0.0
15942,0,Clientes estándar de bajo valor,134,1,337.44,14,337.44,337.44,14.0,0.0,1,0.0
15944,0,Clientes estándar de bajo valor,277,1,325.1,6,325.1,325.1,6.0,0.0,1,0.0
15945,0,Clientes estándar de bajo valor,366,1,181.0,2,181.0,181.0,2.0,0.0,1,0.0
15948,0,Clientes estándar de bajo valor,9,2,955.24,51,477.62,818.7771428571428,25.5,35.0,1,0.0
15949,0,Clientes estándar de bajo valor,17,2,364.72,12,182.36,198.93818181818185,6.0,55.0,1,0.0
15950,0,Clientes estándar de bajo valor,32,4,1744.71,86,436.1775,159.57713414634145,21.5,109.33333333333333,1,0.0
15951,2,Clientes activos de valor medio,9,2,708.22,36,354.11,76.70252707581228,18.0,277.0,1,0.5365853658536586
15952,1,Clientes de compra en fin de semana,34,4,781.91,65,195.4775,122.17343749999999,16.25,64.0,1,0.8333333333333334
15953,2,Clientes activos de valor medio,16,8,1657.28,63,207.16,140.44745762711864,7.875,50.57142857142857,1,0.23711340206185566
15955,3,Clientes de alto valor,25,14,4416.26,137,315.44714285714286,380.7120689655173,9.785714285714286,26.76923076923077,1,0.10382513661202186
15957,0,Clientes estándar de bajo valor,32,1,428.89,40,428.89,428.89,40.0,0.0,1,0.0
15958,0,Clientes estándar de bajo valor,75,1,104.35,7,104.35,104.35,7.0,0.0,1,0.0
15963,2,Clientes activos de valor medio,20,2,470.76,26,235.38,470.76,13.0,26.0,1,0.35714285714285715
15965,0,Clientes estándar de bajo valor,18,4,808.87,88,202.2175,69.33171428571428,22.0,116.66666666666667,1,0.0
15967,0,Clientes estándar de bajo valor,24,2,397.68,73,198.84,40.442033898305084,36.5,295.0,1,0.0
15969,0,Clientes estándar de bajo valor,3,3,666.1,20,222.03333333333333,109.19672131147541,6.666666666666667,91.5,1,0.0
15970,0,Clientes estándar de bajo valor,304,1,314.09999999999997,11,314.09999999999997,314.09999999999997,11.0,0.0,1,0.0
15971,3,Clientes de alto valor,18,12,4194.9,9,349.575,428.0510204081632,0.75,26.727272727272727,1,0.0
15973,0,Clientes estándar de bajo valor,367,1,307.82000000000005,4,307.82000000000005,307.82000000000005,4.0,0.0,1,0.0
15974,3,Clientes de alto valor,40,7,3442.15,141,491.7357142857143,414.7168674698795,20.142857142857142,41.5,1,0.0
15975,0,Clientes estándar de bajo valor,85,1,371.01,24,371.01,371.01,24.0,0.0,1,0.0
15976,0,Clientes estándar de bajo valor,166,2,427.64,83,213.82,233.2581818181818,41.5,55.0,1,0.0
15977,0,Clientes estándar de bajo valor,18,2,1054.73,48,527.365,1054.73,24.0,22.0,1,0.0
15978,0,Clientes estándar de bajo valor,78,1,1098.78,49,1098.78,1098.78,49.0,0.0,1,0.0
15980,0,Clientes estándar de bajo valor,89,3,2398.86,40,799.62,433.52891566265066,13.333333333333334,83.0,1,0.0
15981,3,Clientes de alto valor,25,8,3408.48,53,426.06,356.2871080139373,6.625,41.0,1,0.0
15983,0,Clientes estándar de bajo valor,23,4,1465.12,82,366.28,125.22393162393162,20.5,117.0,1,0.0
15984,2,Clientes activos de valor medio,3,10,2780.63,217,278.063,227.9204918032787,21.7,40.666666666666664,1,0.45348837209302323
15985,1,Clientes de compra en fin de semana,124,2,1142.42,29,571.21,303.2973451327434,14.5,113.0,1,0.7297297297297297
15986,0,Clientes estándar de bajo valor,31,1,168.12,14,168.12,168.12,14.0,0.0,1,0.0
15987,2,Clientes activos de valor medio,13,7,1432.77,110,204.68142857142857,120.73904494382022,15.714285714285714,59.333333333333336,1,0.3984375
15988,1,Clientes de compra en fin de semana,20,1,156.78,26,156.78,156.78,26.0,0.0,1,1.0
15990,0,Clientes estándar de bajo valor,45,2,792.11,52,396.055,97.79135802469136,26.0,243.0,1,0.0
15992,0,Clientes estándar de bajo valor,4,1,41.989999999999995,3,41.989999999999995,41.989999999999995,3.0,0.0,1,0.0
15994,1,Clientes de compra en fin de semana,55,1,414.27,31,414.27,414.27,31.0,0.0,1,1.0
15996,2,Clientes activos de valor medio,89,6,1016.68,103,169.44666666666666,109.71366906474819,17.166666666666668,55.6,1,0.24603174603174602
16003,0,Clientes estándar de bajo valor,30,5,2735.37,82,547.074,248.67,16.4,82.5,1,0.0
16005,2,Clientes activos de valor medio,13,4,578.71,173,144.6775,67.29186046511629,43.25,86.0,1,0.5870646766169154
16006,0,Clientes estándar de bajo valor,212,1,101.4,8,101.4,101.4,8.0,0.0,1,0.0
16007,1,Clientes de compra en fin de semana,48,4,1693.81,221,423.4525,302.4660714285714,55.25,56.0,1,1.0
16008,2,Clientes activos de valor medio,24,3,478.78,29,159.59333333333333,79.35580110497237,9.666666666666666,90.5,1,0.3333333333333333
16009,1,Clientes de compra en fin de semana,23,4,972.11,68,243.0275,212.87080291970804,17.0,45.666666666666664,1,0.7073170731707317
16010,1,Clientes de compra en fin de semana,246,3,392.4,62,130.79999999999998,100.61538461538461,20.666666666666668,58.5,1,0.8227848101265823
16011,3,Clientes de alto valor,9,16,3352.96,99,209.56,280.97430167597764,6.1875,23.866666666666667,1,0.08095238095238096
16012,0,Clientes estándar de bajo valor,36,3,1415.29,87,471.7633333333333,353.8225,29.0,60.0,1,0.0
16014,2,Clientes activos de valor medio,38,3,646.83,123,215.61,76.39724409448819,41.0,127.0,1,0.5217391304347826
16015,2,Clientes activos de valor medio,4,3,704.26,145,234.75333333333333,459.29999999999995,48.333333333333336,23.0,1,0.32222222222222224
16016,0,Clientes estándar de bajo valor,4,8,1457.01,155,182.12625,120.41404958677687,19.375,51.857142857142854,1,0.0
16017,1,Clientes de compra en fin de semana,48,1,211.88,26,211.88,211.88,26.0,0.0,1,1.0
16018,2,Clientes activos de valor medio,40,2,408.9,26,204.45,86.99999999999999,13.0,141.0,1,0.5357142857142857
16019,3,Clientes de alto valor,47,9,3786.24,133,420.6933333333333,357.19245283018864,14.777777777777779,39.75,1,0.0
16020,0,Clientes estándar de bajo valor,17,3,851.01,42,283.67,521.0265306122449,14.0,24.5,1,0.0
16022,0,Clientes estándar de bajo valor,261,1,602.63,68,602.63,602.63,68.0,0.0,1,0.0
16023,0,Clientes estándar de bajo valor,47,3,719.81,90,239.93666666666664,98.15590909090909,30.0,110.0,1,0.0
16024,1,Clientes de compra en fin de semana,13,1,245.75,60,245.75,245.75,60.0,0.0,1,1.0
16025,0,Clientes estándar de bajo valor,30,1,439.65999999999997,28,439.65999999999997,439.65999999999997,28.0,0.0,1,0.0
16026,0,Clientes estándar de bajo valor,44,1,236.09,30,236.09,236.09,30.0,0.0,1,0.0
16027,0,Clientes estándar de bajo valor,92,6,934.62,11,155.77,132.88436018957347,1.8333333333333333,42.2,1,0.0
16030,0,Clientes estándar de bajo valor,310,1,331.24,28,331.24,331.24,28.0,0.0,1,0.0
16031,0,Clientes estándar de bajo valor,93,2,547.9,91,273.95,106.04516129032257,45.5,155.0,1,0.0
16034,2,Clientes activos de valor medio,197,3,437.70000000000005,18,145.9,96.5514705882353,6.0,68.0,1,0.4090909090909091
16036,0,Clientes estándar de bajo valor,88,2,758.9200000000001,55,379.46000000000004,129.36136363636365,27.5,176.0,1,0.0
16037,0,Clientes estándar de bajo valor,270,3,855.02,37,285.00666666666666,288.20898876404493,12.333333333333334,44.5,1,0.0
16038,1,Clientes de compra en fin de semana,8,3,471.78,24,157.26,72.95567010309277,8.0,97.0,1,0.7307692307692307
16040,0,Clientes estándar de bajo valor,66,3,1313.55,57,437.84999999999997,194.1206896551724,19.0,101.5,1,0.0
16041,3,Clientes de alto valor,31,3,3166.4,6,1055.4666666666667,855.7837837837837,2.0,55.5,1,0.0
16042,0,Clientes estándar de bajo valor,23,5,1177.47,68,235.494,113.94870967741934,13.6,77.5,1,0.0
16043,0,Clientes estándar de bajo valor,38,4,773.99,30,193.4975,82.9275,7.5,93.33333333333333,1,0.0
16045,0,Clientes estándar de bajo valor,120,4,1340.7,71,335.175,235.21052631578948,17.75,57.0,1,0.0
16048,0,Clientes estándar de bajo valor,374,2,256.44,8,128.22,256.44,4.0,0.0,1,0.0
16050,1,Clientes de compra en fin de semana,174,1,137.9,10,137.9,137.9,10.0,0.0,1,1.0
16052,1,Clientes de compra en fin de semana,55,1,362.06,34,362.06,362.06,34.0,0.0,1,1.0
16053,0,Clientes estándar de bajo valor,33,2,1511.95,81,755.975,503.98333333333335,40.5,90.0,1,0.0
16054,1,Clientes de compra en fin de semana,146,1,783.9,70,783.9,783.9,70.0,0.0,1,1.0
16055,0,Clientes estándar de bajo valor,221,1,134.8,8,134.8,134.8,8.0,0.0,1,0.0
16056,0,Clientes estándar de bajo valor,46,1,650.75,66,650.75,650.75,66.0,0.0,1,0.0
16057,3,Clientes de alto valor,17,7,2263.12,109,323.30285714285714,253.33432835820895,15.571428571428571,44.666666666666664,1,0.19008264462809918
16059,0,Clientes estándar de bajo valor,66,6,1453.16,126,242.19333333333336,144.35364238410597,21.0,60.4,1,0.16853932584269662
16062,0,Clientes estándar de bajo valor,10,4,1153.62,50,288.405,97.48901408450703,12.5,118.33333333333333,1,0.0
16063,0,Clientes estándar de bajo valor,261,1,335.32,23,335.32,335.32,23.0,0.0,1,0.0
16065,0,Clientes estándar de bajo valor,366,1,367.14,71,367.14,367.14,71.0,0.0,1,0.0
16066,2,Clientes activos de valor medio,17,5,1521.04,77,304.20799999999997,422.51111111111106,15.4,27.0,1,0.6039603960396039
16070,0,Clientes estándar de bajo valor,23,2,852.15,32,426.075,852.15,16.0,10.0,1,0.0
16071,0,Clientes estándar de bajo valor,45,1,326.24,21,326.24,326.24,21.0,0.0,1,0.0
16072,0,Clientes estándar de bajo valor,289,1,584.3199999999999,23,584.3199999999999,584.3199999999999,23.0,0.0,1,0.0
16073,0,Clientes estándar de bajo valor,298,1,122.4,1,122.4,122.4,1.0,0.0,1,0.0
16076,3,Clientes de alto valor,4,10,2173.53,71,217.353,318.0775609756098,7.1,22.77777777777778,1,0.12598425196850394
16078,0,Clientes estándar de bajo valor,284,1,79.2,1,79.2,79.2,1.0,0.0,1,0.0
16079,2,Clientes activos de valor medio,17,3,1352.0,18,450.6666666666667,1352.0,6.0,12.0,1,0.5238095238095238
16080,0,Clientes estándar de bajo valor,82,2,217.16,10,108.58,33.75544041450777,5.0,193.0,1,0.0
16081,3,Clientes de alto valor,57,5,2799.42,175,559.884,270.9116129032258,35.0,77.5,1,0.0
16083,0,Clientes estándar de bajo valor,101,2,1317.62,31,658.81,152.03307692307692,15.5,260.0,1,0.0
16084,1,Clientes de compra en fin de semana,300,1,436.18,38,436.18,436.18,38.0,0.0,1,1.0
16085,2,Clientes activos de valor medio,24,5,981.51,123,196.302,99.14242424242424,24.6,74.25,1,0.3413173652694611
16086,0,Clientes estándar de bajo valor,60,5,1121.39,24,224.27800000000002,109.2262987012987,4.8,77.0,1,0.0
16091,0,Clientes estándar de bajo valor,155,2,315.06,16,157.53,214.8136363636364,8.0,44.0,1,0.0
16092,0,Clientes estándar de bajo valor,115,3,817.86,37,272.62,175.25571428571428,12.333333333333334,70.0,1,0.0
16093,0,Clientes estándar de bajo valor,107,1,17.0,1,17.0,17.0,1.0,0.0,1,0.0
16094,0,Clientes estándar de bajo valor,12,4,1078.23,48,269.5575,155.5139423076923,12.0,69.33333333333333,1,0.0
16096,1,Clientes de compra en fin de semana,265,1,320.62,12,320.62,320.62,12.0,0.0,1,1.0
16097,0,Clientes estándar de bajo valor,241,1,185.04999999999998,10,185.04999999999998,185.04999999999998,10.0,0.0,1,0.0
16098,0,Clientes estándar de bajo valor,88,7,2005.63,34,286.5185714285714,210.38076923076923,4.857142857142857,47.666666666666664,1,0.0
16099,0,Clientes estándar de bajo valor,51,3,731.9,29,243.96666666666667,125.46857142857144,9.666666666666666,87.5,1,0.0
16101,0,Clientes estándar de bajo valor,71,1,1290.7,76,1290.7,1290.7,76.0,0.0,1,0.0
16102,0,Clientes estándar de bajo valor,43,3,1842.14,41,614.0466666666667,642.6069767441861,13.666666666666666,43.0,1,0.0
16103,0,Clientes estándar de bajo valor,8,6,1429.64,30,238.27333333333334,189.77522123893806,5.0,45.2,1,0.0
16104,1,Clientes de compra en fin de semana,62,1,298.21,28,298.21,298.21,28.0,0.0,1,1.0
16105,0,Clientes estándar de bajo valor,249,1,336.96,13,336.96,336.96,13.0,0.0,1,0.0
16106,0,Clientes estándar de bajo valor,66,1,108.38,6,108.38,108.38,6.0,0.0,1,0.0
16107,2,Clientes activos de valor medio,18,7,3204.1600000000003,16,457.7371428571429,579.0650602409639,2.2857142857142856,27.666666666666668,1,0.25806451612903225
16108,0,Clientes estándar de bajo valor,85,1,816.1,47,816.1,816.1,47.0,0.0,1,0.0
16109,0,Clientes estándar de bajo valor,219,2,611.88,18,305.94,203.96,9.0,90.0,1,0.0
16110,0,Clientes estándar de bajo valor,46,3,1320.95,283,440.31666666666666,148.97932330827066,94.33333333333333,133.0,1,0.0
16112,0,Clientes estándar de bajo valor,144,4,195.74,15,48.935,30.113846153846154,3.75,65.0,1,0.0
16113,0,Clientes estándar de bajo valor,184,1,161.38,30,161.38,161.38,30.0,0.0,1,0.0
16114,0,Clientes estándar de bajo valor,171,1,135.75000000000003,8,135.75000000000003,135.75000000000003,8.0,0.0,1,0.0
16115,2,Clientes activos de valor medio,10,8,1660.8799999999999,169,207.60999999999999,176.0650176678445,21.125,40.42857142857143,1,0.6344086021505376
16116,0,Clientes estándar de bajo valor,212,1,612.78,34,612.78,612.78,34.0,0.0,1,0.0
16117,0,Clientes estándar de bajo valor,190,1,232.21,30,232.21,232.21,30.0,0.0,1,0.0
16119,0,Clientes estándar de bajo valor,9,2,423.36,14,211.68,198.45000000000002,7.0,64.0,1,0.0
16120,0,Clientes estándar de bajo valor,60,4,1309.14,26,327.285,1309.14,6.5,0.0,1,0.0
16121,2,Clientes activos de valor medio,58,2,854.66,170,427.33,162.2772151898734,85.0,158.0,1,0.3480392156862745
16122,0,Clientes estándar de bajo valor,74,4,684.42,26,171.105,70.07713310580203,6.5,97.66666666666667,1,0.0
16123,0,Clientes estándar de bajo valor,52,1,307.78000000000003,16,307.78000000000003,307.78000000000003,16.0,0.0,1,0.0
16124,0,Clientes estándar de bajo valor,318,1,249.0,11,249.0,249.0,11.0,0.0,1,0.0
16125,0,Clientes estándar de bajo valor,368,1,289.35,13,289.35,289.35,13.0,0.0,1,0.0
16126,3,Clientes de alto valor,30,4,6287.77,57,1571.9425,706.491011235955,14.25,89.0,1,0.0
16127,0,Clientes estándar de bajo valor,40,1,656.25,40,656.25,656.25,40.0,0.0,1,0.0
16128,0,Clientes estándar de bajo valor,18,5,1880.22,76,376.044,212.85509433962264,15.2,66.25,1,0.0
16131,3,Clientes de alto valor,52,6,3506.54,55,584.4233333333333,559.554255319149,9.166666666666666,37.6,1,0.0
16134,0,Clientes estándar de bajo valor,22,2,618.09,34,309.045,54.860059171597634,17.0,338.0,1,0.0
16135,0,Clientes estándar de bajo valor,263,1,517.55,21,517.55,517.55,21.0,0.0,1,0.0
16136,0,Clientes estándar de bajo valor,60,3,709.38,35,236.46,97.62110091743119,11.666666666666666,109.0,1,0.0
16139,0,Clientes estándar de bajo valor,19,3,635.4100000000001,25,211.80333333333337,101.39521276595747,8.333333333333334,94.0,1,0.0
16140,0,Clientes estándar de bajo valor,66,2,725.1800000000001,32,362.59000000000003,71.09607843137256,16.0,306.0,1,0.0
16141,0,Clientes estándar de bajo valor,89,1,620.4,30,620.4,620.4,30.0,0.0,1,0.0
16142,0,Clientes estándar de bajo valor,250,1,535.34,37,535.34,535.34,37.0,0.0,1,0.0
16143,3,Clientes de alto valor,4,6,2424.94,75,404.1566666666667,198.7655737704918,12.5,73.2,1,0.13675213675213677
16144,0,Clientes estándar de bajo valor,247,1,175.2,1,175.2,175.2,1.0,0.0,1,0.0
16145,3,Clientes de alto valor,9,11,3799.4900000000002,134,345.40818181818184,324.7427350427351,12.181818181818182,35.1,1,0.11607142857142858
16146,0,Clientes estándar de bajo valor,158,3,734.13,26,244.71,293.652,8.666666666666666,37.5,1,0.0
16147,0,Clientes estándar de bajo valor,134,1,375.0,22,375.0,375.0,22.0,0.0,1,0.0
16148,0,Clientes estándar de bajo valor,297,1,76.32000000000001,1,76.32000000000001,76.32000000000001,1.0,0.0,1,0.0
16149,0,Clientes estándar de bajo valor,5,2,280.52,18,140.26,60.982608695652175,9.0,138.0,1,0.0
16150,0,Clientes estándar de bajo valor,43,5,2053.02,91,410.604,186.6381818181818,18.2,82.5,1,0.0
16152,3,Clientes de alto valor,269,1,1829.04,29,1829.04,1829.04,29.0,0.0,1,0.0
16153,0,Clientes estándar de bajo valor,50,5,1824.23,78,364.846,179.43245901639347,15.6,76.25,1,0.0
16156,3,Clientes de alto valor,9,9,3092.04,108,343.56,307.1562913907285,12.0,37.75,1,0.0
16157,0,Clientes estándar de bajo valor,16,3,656.69,12,218.89666666666668,345.6263157894737,4.0,28.5,1,0.0
16159,0,Clientes estándar de bajo valor,282,1,348.2,14,348.2,348.2,14.0,0.0,1,0.0
16160,0,Clientes estándar de bajo valor,66,2,1025.44,20,512.72,1025.44,10.0,20.0,1,0.0
16161,3,Clientes de alto valor,2,19,5533.67,286,291.2457894736842,452.3435967302453,15.052631578947368,20.38888888888889,1,0.0
16162,0,Clientes estándar de bajo valor,253,1,37.4,2,37.4,37.4,2.0,0.0,1,0.0
16163,0,Clientes estándar de bajo valor,233,2,856.6,5,428.3,193.21804511278194,2.5,133.0,1,0.0
16164,0,Clientes estándar de bajo valor,18,3,822.48,27,274.16,822.48,9.0,12.5,1,0.0
16168,3,Clientes de alto valor,11,27,3787.6,57,140.28148148148148,316.5125348189415,2.111111111111111,13.807692307692308,1,0.23469387755102042
16169,2,Clientes activos de valor medio,9,4,1822.97,71,455.7425,816.255223880597,17.75,22.333333333333332,1,0.3058823529411765
16170,0,Clientes estándar de bajo valor,51,6,1885.05,106,314.175,285.6136363636364,17.666666666666668,39.6,1,0.0
16171,0,Clientes estándar de bajo valor,60,1,73.19999999999999,3,73.19999999999999,73.19999999999999,3.0,0.0,1,0.0
16172,0,Clientes estándar de bajo valor,96,5,1140.21,52,228.042,234.28972602739728,10.4,36.5,1,0.0
16173,0,Clientes estándar de bajo valor,16,6,1418.32,70,236.38666666666666,512.6457831325301,11.666666666666666,16.6,1,0.0
16174,0,Clientes estándar de bajo valor,127,3,1009.55,19,336.51666666666665,1009.55,6.333333333333333,12.5,1,0.0
16175,0,Clientes estándar de bajo valor,95,4,1037.5900000000001,45,259.39750000000004,213.2034246575343,11.25,48.666666666666664,1,0.0
16177,0,Clientes estándar de bajo valor,51,1,331.95,15,331.95,331.95,15.0,0.0,1,0.0
16178,1,Clientes de compra en fin de semana,139,1,197.9,8,197.9,197.9,8.0,0.0,1,1.0
16179,0,Clientes estándar de bajo valor,61,1,215.83,11,215.83,215.83,11.0,0.0,1,0.0
16181,0,Clientes estándar de bajo valor,74,1,305.54,11,305.54,305.54,11.0,0.0,1,0.0
16182,3,Clientes de alto valor,73,4,6617.65,17,1654.4125,894.277027027027,4.25,74.0,1,0.0
16183,0,Clientes estándar de bajo valor,68,1,338.71000000000004,15,338.71000000000004,338.71000000000004,15.0,0.0,1,0.0
16184,0,Clientes estándar de bajo valor,65,6,1158.79,26,193.13166666666666,236.48775510204078,4.333333333333333,29.4,1,0.0
16185,0,Clientes estándar de bajo valor,17,2,529.41,31,264.705,73.52916666666665,15.5,216.0,1,0.0
16186,3,Clientes de alto valor,23,12,4006.94,87,333.9116666666667,343.452,7.25,31.818181818181817,1,0.0871559633027523
16187,3,Clientes de alto valor,32,15,6911.4400000000005,160,460.7626666666667,819.5383399209486,10.666666666666666,18.071428571428573,1,0.1152542372881356
16188,0,Clientes estándar de bajo valor,45,4,981.86,65,245.465,148.76666666666668,16.25,66.0,1,0.0
16189,0,Clientes estándar de bajo valor,16,2,215.48,9,107.74,92.34857142857142,4.5,70.0,1,0.0
16190,1,Clientes de compra en fin de semana,41,1,215.08,6,215.08,215.08,6.0,0.0,1,1.0
16191,3,Clientes de alto valor,3,12,5165.77,65,430.48083333333335,432.8857541899442,5.416666666666667,32.54545454545455,1,0.0
16193,1,Clientes de compra en fin de semana,237,1,314.45,19,314.45,314.45,19.0,0.0,1,1.0
16198,1,Clientes de compra en fin de semana,76,1,400.68100000000004,15,400.68100000000004,400.68100000000004,15.0,0.0,1,1.0
16200,0,Clientes estándar de bajo valor,5,2,1068.8700000000001,149,534.4350000000001,200.41312500000004,74.5,160.0,1,0.0
16201,0,Clientes estándar de bajo valor,4,4,1863.47,74,465.8675,527.3971698113207,18.5,35.333333333333336,1,0.0
16202,0,Clientes estándar de bajo valor,361,1,365.27,18,365.27,365.27,18.0,0.0,1,0.0
16203,0,Clientes estándar de bajo valor,59,4,592.9,27,148.225,56.646496815286625,6.75,104.66666666666667,1,0.0
16204,0,Clientes estándar de bajo valor,24,1,384.18,45,384.18,384.18,45.0,0.0,1,0.0
16205,0,Clientes estándar de bajo valor,31,4,751.03,72,187.7575,151.21409395973154,18.0,49.666666666666664,1,0.0
16206,1,Clientes de compra en fin de semana,55,4,537.0600000000001,52,134.26500000000001,59.017582417582425,13.0,91.0,1,1.0
16207,0,Clientes estándar de bajo valor,26,1,394.38,19,394.38,394.38,19.0,0.0,1,0.0
16208,0,Clientes estándar de bajo valor,45,2,664.26,61,332.13,81.33795918367348,30.5,245.0,1,0.0
16209,0,Clientes estándar de bajo valor,89,5,2262.62,37,452.524,429.61139240506327,7.4,39.5,1,0.0
16211,0,Clientes estándar de bajo valor,89,1,547.02,23,547.02,547.02,23.0,0.0,1,0.0
16212,2,Clientes activos de valor medio,20,2,690.34,40,345.17,78.44772727272726,20.0,264.0,1,0.2682926829268293
16213,0,Clientes estándar de bajo valor,79,1,159.0,6,159.0,159.0,6.0,0.0,1,0.0
16214,0,Clientes estándar de bajo valor,171,3,1062.75,36,354.25,322.04545454545456,12.0,49.5,1,0.0
16215,0,Clientes estándar de bajo valor,81,1,242.35,14,242.35,242.35,14.0,0.0,1,0.0
16216,0,Clientes estándar de bajo valor,268,1,914.9300000000001,37,914.9300000000001,914.9300000000001,37.0,0.0,1,0.0
16217,0,Clientes estándar de bajo valor,236,2,304.25,13,152.125,194.20212765957447,6.5,47.0,1,0.0
16218,3,Clientes de alto valor,30,7,3084.68,56,440.6685714285714,269.0127906976744,8.0,57.333333333333336,1,0.07142857142857142
16221,0,Clientes estándar de bajo valor,37,3,860.86,90,286.9533333333333,78.02356495468278,30.0,165.5,1,0.0
16224,0,Clientes estándar de bajo valor,58,4,1295.3,90,323.825,202.39062499999997,22.5,64.0,1,0.0
16225,0,Clientes estándar de bajo valor,45,5,1096.32,109,219.26399999999998,141.15708154506436,21.8,58.25,1,0.0
16226,0,Clientes estándar de bajo valor,204,3,255.12,6,85.04,239.175,2.0,16.0,1,0.0
16227,0,Clientes estándar de bajo valor,226,1,314.22,6,314.22,314.22,6.0,0.0,1,0.0
16229,0,Clientes estándar de bajo valor,88,2,1010.6,46,505.3,242.54399999999998,23.0,125.0,1,0.0
16230,0,Clientes estándar de bajo valor,190,2,542.03,32,271.015,524.5451612903225,16.0,31.0,1,0.0
16232,2,Clientes activos de valor medio,44,4,990.88,24,247.72,172.82790697674417,6.0,57.333333333333336,1,0.5135135135135135
16233,0,Clientes estándar de bajo valor,72,3,536.6800000000001,22,178.89333333333335,54.577627118644074,7.333333333333333,147.5,1,0.0
16235,2,Clientes activos de valor medio,41,4,857.3100000000001,41,214.32750000000001,88.07979452054796,10.25,97.33333333333333,1,0.2
16236,0,Clientes estándar de bajo valor,79,1,432.2,20,432.2,432.2,20.0,0.0,1,0.0
16239,0,Clientes estándar de bajo valor,57,2,414.2,18,207.1,93.42857142857142,9.0,133.0,1,0.0
